Date,Store ID,Product ID,predicted_units_sold
2023-11-05,S002,P0007,121.6
2023-11-06,S002,P0007,134.5
2023-11-07,S002,P0007,134.9
2023-11-08,S002,P0007,136.7
2023-11-09,S002,P0007,134.0
2023-11-10,S002,P0007,137.1
2023-11-11,S002,P0007,131.9
2023-11-12,S002,P0007,137.5
2023-11-13,S002,P0007,130.6
2023-11-14,S002,P0007,132.9
2023-11-01,S002,P0008,134.3
2023-11-02,S002,P0008,129.0
2023-11-03,S002,P0008,152.0
2023-11-04,S002,P0008,129.7
2023-11-05,S002,P0008,138.3
2023-11-06,S002,P0008,132.9
2023-11-07,S002,P0008,133.6
2023-11-08,S002,P0008,142.3
2023-11-09,S002,P0008,139.0
2023-11-10,S002,P0008,141.5
2023-11-11,S002,P0008,128.3
2023-11-12,S002,P0008,139.6
2023-11-13,S002,P0008,126.3
2023-11-14,S002,P0008,141.1
2023-11-01,S002,P0009,136.0
2023-11-02,S002,P0009,154.3
2023-11-03,S002,P0009,142.6
2023-11-04,S002,P0009,136.4
2023-11-05,S002,P0009,139.5
2023-11-06,S002,P0009,137.1
2023-11-07,S002,P0009,125.5
2023-11-08,S002,P0009,142.2
2023-11-09,S002,P0009,138.5
2023-11-10,S002,P0009,144.2
2023-11-11,S002,P0009,134.9
2023-11-12,S002,P0009,124.3
2023-11-13,S002,P0009,138.1
2023-11-14,S002,P0009,129.9
2023-11-01,S002,P0010,124.2
2023-11-02,S002,P0010,132.7
2023-11-03,S002,P0010,132.2
2023-11-04,S002,P0010,138.9
2023-11-05,S002,P0010,127.6
2023-11-06,S002,P0010,126.4
2023-11-07,S002,P0010,133.4
2023-11-08,S002,P0010,136.0
2023-11-09,S002,P0010,136.0
2023-11-10,S002,P0010,138.3
2023-11-11,S002,P0010,135.8
2023-11-12,S002,P0010,139.6
2023-11-13,S002,P0010,131.9
2023-11-14,S002,P0010,127.7
2023-11-01,S002,P0011,143.5
2023-11-02,S002,P0011,121.5
2023-11-03,S002,P0011,117.0
2023-11-04,S002,P0011,126.2
2023-11-05,S002,P0011,135.7
2023-11-06,S002,P0011,131.7
2023-11-07,S002,P0011,141.2
2023-11-08,S002,P0011,140.2
2023-11-09,S002,P0011,133.7
2023-11-10,S002,P0011,139.9
2023-11-11,S002,P0011,122.0
2023-11-12,S002,P0011,145.3
2023-11-13,S002,P0011,138.1
2023-11-14,S002,P0011,130.5
2023-11-01,S002,P0012,141.1
2023-11-02,S002,P0012,124.3
2023-11-03,S002,P0012,144.1
2023-11-04,S002,P0012,131.1
2023-11-05,S002,P0012,145.4
2023-11-06,S002,P0012,130.8
2023-11-07,S002,P0012,132.4
2023-11-08,S002,P0012,147.2
2023-11-09,S002,P0012,132.0
2023-11-10,S002,P0012,134.5
2023-11-11,S002,P0012,146.6
2023-11-12,S002,P0012,146.8
2023-11-13,S002,P0012,138.4
2023-11-14,S002,P0012,140.7
2023-11-01,S002,P0013,116.9
2023-11-02,S002,P0013,130.6
2023-11-03,S002,P0013,127.2
2023-11-04,S002,P0013,124.6
2023-11-05,S002,P0013,115.1
2023-11-06,S002,P0013,113.9
2023-11-07,S002,P0013,117.0
2023-11-08,S002,P0013,112.3
2023-11-09,S002,P0013,118.5
2023-11-10,S002,P0013,123.8
2023-11-11,S002,P0013,125.7
2023-11-12,S002,P0013,118.1
2023-11-13,S002,P0013,116.0
2023-11-14,S002,P0013,122.9
2023-11-01,S002,P0014,132.9
2023-11-02,S002,P0014,138.9
2023-11-03,S002,P0014,124.6
2023-11-04,S002,P0014,124.2
2023-11-05,S002,P0014,140.8
2023-11-06,S002,P0014,122.6
2023-11-07,S002,P0014,135.1
2023-11-08,S002,P0014,138.2
2023-11-09,S002,P0014,136.9
2023-11-10,S002,P0014,146.0
2023-11-11,S002,P0014,126.5
2023-11-12,S002,P0014,130.6
2023-11-13,S002,P0014,143.3
2023-11-14,S002,P0014,133.6
2023-11-01,S002,P0015,147.4
2023-11-02,S002,P0015,125.4
2023-11-03,S002,P0015,124.1
2023-11-04,S002,P0015,138.6
2023-11-05,S002,P0015,145.4
2023-11-06,S002,P0015,131.7
2023-11-07,S002,P0015,135.7
2023-11-08,S002,P0015,139.3
2023-11-09,S002,P0015,128.0
2023-11-10,S002,P0015,135.2
2023-11-11,S002,P0015,136.2
2023-11-12,S002,P0015,125.7
2023-11-13,S002,P0015,128.5
2023-11-14,S002,P0015,138.6
2023-11-01,S002,P0016,143.8
2023-11-02,S002,P0016,138.2
2023-11-03,S002,P0016,139.6
2023-11-04,S002,P0016,128.8
2023-11-05,S002,P0016,143.4
2023-11-06,S002,P0016,138.4
2023-11-07,S002,P0016,142.8
2023-11-08,S002,P0016,143.1
2023-11-09,S002,P0016,145.4
2023-11-10,S002,P0016,145.1
2023-11-11,S002,P0016,139.6
2023-11-12,S002,P0016,140.9
2023-11-13,S002,P0016,142.8
2023-11-14,S002,P0016,145.7
2023-11-01,S002,P0017,149.7
2023-11-02,S002,P0017,162.0
2023-11-03,S002,P0017,128.0
2023-11-04,S002,P0017,128.0
2023-11-05,S002,P0017,131.7
2023-11-06,S002,P0017,130.1
2023-11-07,S002,P0017,129.7
2023-11-08,S002,P0017,129.3
2023-11-09,S002,P0017,121.4
2023-11-10,S002,P0017,130.9
2023-11-11,S002,P0017,132.9
2023-11-12,S002,P0017,131.6
2023-11-13,S002,P0017,129.6
2023-11-14,S002,P0017,130.6
2023-11-01,S002,P0018,137.9
2023-11-02,S002,P0018,143.3
2023-11-03,S002,P0018,142.3
2023-11-04,S002,P0018,131.1
2023-11-05,S002,P0018,140.6
2023-11-06,S002,P0018,135.8
2023-11-07,S002,P0018,143.4
2023-11-08,S002,P0018,135.1
2023-11-09,S002,P0018,142.5
2023-11-10,S002,P0018,133.0
2023-11-11,S002,P0018,138.1
2023-11-12,S002,P0018,139.5
2023-11-13,S002,P0018,141.1
2023-11-14,S002,P0018,130.7
2023-11-01,S002,P0019,137.9
2023-11-02,S002,P0019,135.6
2023-11-03,S002,P0019,140.0
2023-11-04,S002,P0019,135.0
2023-11-05,S002,P0019,129.5
2023-11-06,S002,P0019,123.1
2023-11-07,S002,P0019,132.0
2023-11-08,S002,P0019,129.0
2023-11-09,S002,P0019,132.9
2023-11-10,S002,P0019,133.5
2023-11-11,S002,P0019,129.7
2023-11-12,S002,P0019,134.5
2023-11-13,S002,P0019,150.3
2023-11-14,S002,P0019,135.6
2023-11-01,S002,P0020,138.4
2023-11-02,S002,P0020,143.6
2023-11-03,S002,P0020,136.9
2023-11-04,S002,P0020,135.2
2023-11-05,S002,P0020,142.6
2023-11-06,S002,P0020,129.0
2023-11-07,S002,P0020,139.8
2023-11-08,S002,P0020,138.2
2023-11-09,S002,P0020,148.0
2023-11-10,S002,P0020,144.2
2023-11-11,S002,P0020,127.4
2023-11-12,S002,P0020,145.0
2023-11-13,S002,P0020,141.5
2023-11-14,S002,P0020,124.7
2023-11-01,S003,P0001,140.0
2023-11-02,S003,P0001,129.3
2023-11-03,S003,P0001,123.8
2023-11-04,S003,P0001,140.6
2023-11-05,S003,P0001,134.9
2023-11-06,S003,P0001,140.5
2023-11-07,S003,P0001,139.2
2023-11-08,S003,P0001,129.7
2023-11-09,S003,P0001,136.5
2023-11-10,S003,P0001,139.5
2023-11-11,S003,P0001,142.5
2023-11-12,S003,P0001,131.3
2023-11-13,S003,P0001,137.5
2023-11-14,S003,P0001,138.5
2023-11-01,S003,P0002,130.2
2023-11-02,S003,P0002,128.8
2023-11-03,S003,P0002,129.5
2023-11-04,S003,P0002,130.5
2023-11-05,S003,P0002,129.7
2023-11-06,S003,P0002,133.3
2023-11-07,S003,P0002,132.3
2023-11-08,S003,P0002,138.5
2023-11-09,S003,P0002,126.8
2023-11-10,S003,P0002,132.4
2023-11-11,S003,P0002,151.9
2023-11-12,S003,P0002,127.2
2023-11-13,S003,P0002,136.4
2023-11-14,S003,P0002,133.3
2023-11-01,S003,P0003,137.2
2023-11-02,S003,P0003,135.5
2023-11-03,S003,P0003,153.4
2023-11-04,S003,P0003,152.1
2023-11-05,S003,P0003,149.4
2023-11-06,S003,P0003,134.8
2023-11-07,S003,P0003,143.0
2023-11-08,S003,P0003,147.0
2023-11-09,S003,P0003,138.8
2023-11-10,S003,P0003,144.5
2023-11-11,S003,P0003,140.9
2023-11-12,S003,P0003,147.6
2023-11-13,S003,P0003,143.7
2023-11-14,S003,P0003,140.2
2023-11-01,S003,P0004,140.2
2023-11-02,S003,P0004,125.8
2023-11-03,S003,P0004,127.6
2023-11-04,S003,P0004,142.5
2023-11-05,S003,P0004,136.8
2023-11-06,S003,P0004,132.7
2023-11-07,S003,P0004,142.2
2023-11-08,S003,P0004,130.1
2023-11-09,S003,P0004,137.9
2023-11-10,S003,P0004,147.2
2023-11-11,S003,P0004,140.2
2023-11-12,S003,P0004,138.3
2023-11-13,S003,P0004,135.3
2023-11-14,S003,P0004,134.2
2023-11-01,S003,P0005,142.1
2023-11-02,S003,P0005,135.1
2023-11-03,S003,P0005,145.2
2023-11-04,S003,P0005,134.2
2023-11-05,S003,P0005,146.3
2023-11-06,S003,P0005,135.5
2023-11-07,S003,P0005,144.2
2023-11-08,S003,P0005,146.9
2023-11-09,S003,P0005,142.4
2023-11-10,S003,P0005,147.0
2023-11-11,S003,P0005,146.4
2023-11-12,S003,P0005,143.4
2023-11-13,S003,P0005,142.6
2023-11-14,S003,P0005,151.0
2023-11-01,S003,P0006,141.4
2023-11-02,S003,P0006,155.1
2023-11-03,S003,P0006,143.6
2023-11-04,S003,P0006,142.1
2023-11-05,S003,P0006,156.4
2023-11-06,S003,P0006,153.9
2023-11-07,S003,P0006,135.1
2023-11-08,S003,P0006,150.4
2023-11-09,S003,P0006,135.2
2023-11-10,S003,P0006,141.7
2023-11-11,S003,P0006,135.9
2023-11-12,S003,P0006,139.4
2023-11-13,S003,P0006,144.0
2023-11-14,S003,P0006,150.1
2023-11-01,S003,P0007,141.3
2023-11-02,S003,P0007,140.6
2023-11-03,S003,P0007,122.9
2023-11-04,S003,P0007,128.3
2023-11-05,S003,P0007,137.6
2023-11-06,S003,P0007,138.2
2023-11-07,S003,P0007,138.2
2023-11-08,S003,P0007,127.7
2023-11-09,S003,P0007,137.1
2023-11-10,S003,P0007,139.3
2023-11-11,S003,P0007,141.8
2023-11-12,S003,P0007,134.2
2023-11-13,S003,P0007,137.9
2023-11-14,S003,P0007,140.7
2023-11-01,S003,P0008,123.8
2023-11-02,S003,P0008,151.4
2023-11-03,S003,P0008,148.9
2023-11-04,S003,P0008,127.6
2023-11-05,S003,P0008,136.1
2023-11-06,S003,P0008,141.8
2023-11-07,S003,P0008,137.3
2023-11-08,S003,P0008,131.4
2023-11-09,S003,P0008,139.8
2023-11-10,S003,P0008,131.7
2023-11-11,S003,P0008,135.3
2023-11-12,S003,P0008,142.6
2023-11-13,S003,P0008,140.4
2023-11-14,S003,P0008,138.9
2023-11-01,S003,P0009,121.8
2023-11-02,S003,P0009,128.6
2023-11-03,S003,P0009,124.8
2023-11-04,S003,P0009,125.4
2023-11-05,S003,P0009,132.4
2023-11-06,S003,P0009,134.8
2023-11-07,S003,P0009,136.6
2023-11-08,S003,P0009,139.2
2023-11-09,S003,P0009,135.0
2023-11-10,S003,P0009,134.2
2023-11-11,S003,P0009,123.6
2023-11-12,S003,P0009,125.8
2023-11-13,S003,P0009,134.2
2023-11-14,S003,P0009,138.6
2023-11-01,S003,P0010,154.7
2023-11-02,S003,P0010,139.2
2023-11-03,S003,P0010,137.3
2023-11-04,S003,P0010,136.4
2023-11-05,S003,P0010,132.5
2023-11-06,S003,P0010,131.5
2023-11-07,S003,P0010,140.3
2023-11-08,S003,P0010,138.7
2023-11-09,S003,P0010,143.1
2023-11-10,S003,P0010,143.4
2023-11-11,S003,P0010,138.1
2023-11-12,S003,P0010,140.8
2023-11-13,S003,P0010,133.8
2023-11-14,S003,P0010,131.2
2023-11-01,S003,P0011,152.9
2023-11-02,S003,P0011,141.6
2023-11-03,S003,P0011,128.7
2023-11-04,S003,P0011,138.2
2023-11-05,S003,P0011,147.2
2023-11-06,S003,P0011,140.0
2023-11-07,S003,P0011,140.2
2023-11-08,S003,P0011,135.8
2023-11-09,S003,P0011,134.9
2023-11-10,S003,P0011,135.6
2023-11-11,S003,P0011,141.9
2023-11-12,S003,P0011,140.6
2023-11-13,S003,P0011,144.7
2023-11-14,S003,P0011,143.3
2023-11-01,S003,P0012,136.7
2023-11-02,S003,P0012,151.0
2023-11-03,S003,P0012,145.6
2023-11-04,S003,P0012,137.3
2023-11-05,S003,P0012,157.2
2023-11-06,S003,P0012,137.2
2023-11-07,S003,P0012,131.7
2023-11-08,S003,P0012,145.5
2023-11-09,S003,P0012,137.4
2023-11-10,S003,P0012,143.3
2023-11-11,S003,P0012,135.7
2023-11-12,S003,P0012,138.3
2023-11-13,S003,P0012,142.5
2023-11-14,S003,P0012,137.2
2023-11-01,S003,P0013,137.6
2023-11-02,S003,P0013,115.9
2023-11-03,S003,P0013,119.4
2023-11-04,S003,P0013,129.4
2023-11-05,S003,P0013,130.2
2023-11-06,S003,P0013,125.8
2023-11-07,S003,P0013,136.9
2023-11-08,S003,P0013,141.8
2023-11-09,S003,P0013,131.0
2023-11-10,S003,P0013,141.0
2023-11-11,S003,P0013,131.2
2023-11-12,S003,P0013,129.1
2023-11-13,S003,P0013,129.8
2023-11-14,S003,P0013,133.1
2023-11-01,S003,P0014,134.6
2023-11-02,S003,P0014,139.8
2023-11-03,S003,P0014,138.6
2023-11-04,S003,P0014,127.5
2023-11-05,S003,P0014,136.2
2023-11-06,S003,P0014,136.1
2023-11-07,S003,P0014,134.5
2023-11-08,S003,P0014,133.3
2023-11-09,S003,P0014,114.9
2023-11-10,S003,P0014,119.7
2023-11-11,S003,P0014,121.9
2023-11-12,S003,P0014,130.5
2023-11-13,S003,P0014,138.5
2023-11-14,S003,P0014,121.6
2023-11-01,S003,P0015,138.1
2023-11-02,S003,P0015,142.4
2023-11-03,S003,P0015,129.5
2023-11-04,S003,P0015,160.7
2023-11-05,S003,P0015,136.3
2023-11-06,S003,P0015,172.1
2023-11-07,S003,P0015,140.0
2023-11-08,S003,P0015,135.5
2023-11-09,S003,P0015,144.0
2023-11-10,S003,P0015,138.6
2023-11-11,S003,P0015,131.5
2023-11-12,S003,P0015,145.4
2023-11-13,S003,P0015,138.9
2023-11-14,S003,P0015,136.9
2023-11-01,S003,P0016,150.3
2023-11-02,S003,P0016,150.1
2023-11-03,S003,P0016,142.2
2023-11-04,S003,P0016,134.3
2023-11-05,S003,P0016,143.1
